Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,componentnumber,strongcompnum,pageranks,clustering,eigencentrality,modularity_class
50,,,1,0,1,1,0,1,0,0,0,0,0,0,15,237,0.000237,0,0.000376,8
748,,,4,2,6,4,2,6,1,1,1,11.066667,0,0.000001,0,240,0.000312,0.1,0.007337,112
285,,,4,0,4,4,0,4,0,0,0,0,0,0,0,239,0.00043,0.166667,0.02468,112
749,,,11,1,12,11,1,12,2,0.666667,0.75,22.5,0,0,0,241,0.002983,0.036364,0.015572,82
846,,,5,2,7,5,2,7,1,1,1,16,0,0,0,241,0.004894,0.2,0.017219,82
751,,,1,1,2,1,1,2,1,1,1,1,0,0,0,243,0.000142,0,0.000376,49
33,,,1,0,1,1,0,1,0,0,0,0,0,0,0,242,0.000248,0,0.000809,49
753,,,1,1,2,1,1,2,1,1,1,0,0,0,0,245,0.000172,0.5,0.000809,67
73,,,2,0,2,2,0,2,0,0,0,0,0,0,0,244,0.000318,0.5,0.001867,67
756,,,2,1,3,2,1,3,1,1,1,0,0,0,0,246,0.003233,0.5,0.022204,125
757,,,8,1,9,8,1,9,1,1,1,10.5,0.000003,0,0,246,0.003454,0.232143,0.028946,125
758,,,5,2,7,5,2,7,1,1,1,9.5,0.000002,0,0,247,0.0004,0.238095,0.010716,125
759,,,2,1,3,2,1,3,1,1,1,0,0,0,0,248,0.001292,0.5,0.003189,125
760,,,2,1,3,2,1,3,1,1,1,0,0,0,0,248,0.001292,0.5,0.003189,125
764,,,5,2,7,5,2,7,1,1,1,43,0.000026,0,0,251,0.000349,0.071429,0.011214,125
62,,,2,0,2,2,0,2,0,0,0,0,0,0,0,250,0.000295,0.5,0.00773,125
65,,,10,0,10,10,0,10,0,0,0,0,0.000001,0,0,249,0.001523,0.044444,0.040469,125
765,,,2,1,3,2,1,3,1,1,1,0.5,0.000001,0,0,253,0.000205,0.333333,0.001185,83
676,,,2,0,2,2,0,2,0,0,0,0,0,0,0,252,0.000363,0.5,0.002301,83
766,,,2,1,3,2,1,3,1,1,1,2,0,0,0,255,0.000197,0.166667,0.001185,125
76,,,5,0,5,5,0,5,0,0,0,0,0.000001,0,0,254,0.000534,0.05,0.013381,125
770,,,10,1,11,10,1,11,1,1,1,27.916667,0.000015,0.000001,0,257,0.000467,0.036364,0.021196,83
1045,,,12,0,12,12,0,12,0,0,0,0,0.000014,0,0,256,0.001136,0.060606,0.053533,83
773,,,9,3,12,9,3,12,3,0.533333,0.645833,33.4,0.000029,0.000057,0,258,0.000619,0.166667,0.030737,19
780,,,0,2,2,0,2,2,2,0.75,0.833333,0,0,0.000136,0,259,0.000128,0,0,54
781,,,1,4,5,1,4,5,2,0.75,0.833333,4,0.000016,0.000015,0,266,0.00015,0.05,0.000376,16
121,,,2,0,2,2,0,2,0,0,0,0,0.000075,0,0,265,0.00019,0,0.006128,16
396,,,5,0,5,5,0,5,0,0,0,0,0.000005,0,0,264,0.00044,0,0.019444,136
897,,,2,0,2,2,0,2,0,0,0,0,0.000017,0,0,263,0.000182,0.5,0.001185,16
1061,,,3,2,5,3,2,5,1,1,1,7,0.000128,0.000346,0,262,0.000188,0,0.001561,16
787,,,0,1,1,0,1,1,1,1,1,0,0,0,0,268,0.000128,0,0,112
786,,,3,0,3,3,0,3,0,0,0,0,0,0,0,267,0.000342,0,0.001561,112
793,,,1,1,2,1,1,2,1,1,1,1,0,0,0,270,0.00015,0,0.000376,82
24,,,1,0,1,1,0,1,0,0,0,0,0,0,0,269,0.000255,0,0.000809,82
804,,,6,1,7,6,1,7,2,0.571429,0.625,24.666667,0.000123,0.000002,0,271,0.000252,0.166667,0.006902,92
806,,,4,2,6,4,2,6,1,1,1,34,0.000002,0,0,273,0.000305,0.1,0.011526,124
944,,,13,0,13,13,0,13,0,0,0,0,0.000002,0,0,272,0.000837,0.076923,0.025404,124
810,,,5,1,6,5,1,6,3,0.5,0.566667,31,0.000002,0,0,274,0.0006,0.033333,0.003428,136
811,,,3,5,8,3,5,8,3,0.642857,0.759259,47.583333,0.000058,0.000011,0,277,0.000296,0.142857,0.007628,136
191,,,10,0,10,10,0,10,0,0,0,0,0.000076,0,0,276,0.000615,0.011111,0.018574,136
675,,,5,0,5,5,0,5,0,0,0,0,0.000007,0,0,275,0.000315,0.05,0.009266,136
812,,,5,1,6,5,1,6,2,0.666667,0.75,2.5,0,0,0,241,0.00243,0.1,0.010717,82
813,,,3,2,5,3,2,5,1,1,1,3,0.000002,0.000004,0,280,0.000275,0.15,0.001127,135
63,,,8,0,8,8,0,8,0,0,0,0,0.000048,0,0,279,0.000507,0.035714,0.015233,135
566,,,3,0,3,3,0,3,0,0,0,0,0.000004,0,0,278,0.000271,0.166667,0.002861,135
815,,,5,3,8,5,3,8,2,0.8,0.875,18,0.000001,0.000004,0,285,0.000394,0.125,0.00566,125
312,,,3,0,3,3,0,3,0,0,0,0,0,0,0,283,0.000441,0.166667,0.014621,125
683,,,15,0,15,15,0,15,0,0,0,0,0.000049,0,0,281,0.001158,0.042857,0.02849,125
1013,,,7,3,10,7,3,10,1,1,1,37,0.000002,0.000003,0,284,0.000493,0.1,0.01487,125
816,,,4,2,6,4,2,6,2,0.75,0.833333,9.333333,0.000008,0,0,287,0.000302,0.1,0.002619,92
895,,,4,1,5,4,1,5,2,0.666667,0.75,0.333333,0,0,0,286,0.000427,0.35,0.007528,92
818,,,3,1,4,3,1,4,1,1,1,16,0.000001,0,0,288,0.000255,0.083333,0.004682,124
819,,,6,1,7,6,1,7,1,1,1,19,0.00005,0,0,290,0.000324,0.142857,0.012123,19
964,,,1,0,1,1,0,1,0,0,0,0,0,0,0,289,0.000403,0,0.00762,19
820,,,1,1,2,1,1,2,1,1,1,1,0,0,0,292,0.000164,0,0.000376,84
317,,,1,0,1,1,0,1,0,0,0,0,0,0,0,291,0.000268,0,0.000809,84
827,,,1,1,2,1,1,2,2,0.666667,0.75,0,0,0,0,293,0.000198,0.5,0.000809,125
828,,,2,2,4,2,2,4,1,1,1,54.866667,0.000316,0.000299,0,295,0.000291,0.083333,0.018391,54
719,,,3,0,3,3,0,3,0,0,0,0,0.002552,0,0,294,0.000306,0.166667,0.011658,54
833,,,2,2,4,2,2,4,1,1,1,23,0,0,0,298,0.000205,0.083333,0.007179,74
239,,,3,0,3,3,0,3,0,0,0,0,0,0,0,297,0.000282,0.166667,0.005175,74
832,,,1,0,1,1,0,1,0,0,0,0,0,0,0,296,0.000215,0,0.004423,74
840,,,2,1,3,2,1,3,1,1,1,3,0,0,0,300,0.000402,0.166667,0.001618,118
30,,,3,0,3,3,0,3,0,0,0,0,0,0,0,299,0.00057,0.166667,0.003359,118
843,,,5,1,6,5,1,6,1,1,1,1,0,0,0,302,0.000221,0.266667,0.004544,112
32,,,9,0,9,9,0,9,0,0,0,0,0,0,0,301,0.000511,0.166667,0.012563,112
844,,,7,2,9,7,2,9,1,1,1,25.833333,0.000001,0,0,305,0.000572,0.097222,0.014047,118
5,,,2,0,2,2,0,2,0,0,0,0,0.000001,0,0,304,0.000407,0,0.00814,118
496,,,5,0,5,5,0,5,0,0,0,0,0,0,0,303,0.000618,0.15,0.010567,118
851,,,0,1,1,0,1,1,1,1,1,0,0,0,16,307,0.000128,0,0,9
850,,,1,0,1,1,0,1,0,0,0,0,0,0,16,306,0.000237,0,0.000376,9
853,,,4,1,5,4,1,5,1,1,1,44.5,0.009092,0,0,308,0.000358,0.05,0.01866,119
854,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,0,310,0.000128,0,0,67
206,,,22,0,22,22,0,22,0,0,0,0,0.000016,0,0,309,0.001615,0.071429,0.084206,67
857,,,3,5,8,3,5,8,3,0.625,0.733333,30,0,0,0,313,0.000413,0.035714,0.001561,92
118,,,9,0,9,9,0,9,0,0,0,0,0.000001,0,0,312,0.001106,0.013889,0.014119,125
902,,,2,1,3,2,1,3,1,1,1,0,0,0,0,311,0.000245,0.333333,0.002734,92
860,,,3,1,4,3,1,4,1,1,1,3,0.000001,0,0,315,0.000222,0.083333,0.001561,135
859,,,6,0,6,6,0,6,0,0,0,0,0,0,0,314,0.000647,0.033333,0.005104,135
863,,,2,1,3,2,1,3,1,1,1,8,0.000001,0,0,316,0.000195,0.166667,0.003665,125
864,,,5,3,8,5,3,8,1,1,1,14,0,0,0,320,0.000444,0.071429,0.002995,136
59,,,3,0,3,3,0,3,0,0,0,0,0,0,0,319,0.000331,0.5,0.005003,136
124,,,5,0,5,5,0,5,0,0,0,0,0,0,0,318,0.000423,0.05,0.006461,136
319,,,1,0,1,1,0,1,0,0,0,0,0,0,0,317,0.000254,0,0.003136,136
865,,,13,2,15,13,2,15,1,1,1,38.15,0.00014,0.000004,0,322,0.00046,0.095238,0.051055,92
380,,,23,0,23,23,0,23,0,0,0,0,0.000057,0,0,321,0.002135,0.013834,0.106805,92
867,,,2,2,4,2,2,4,1,1,1,1.5,0.000003,0.000009,0,323,0.00017,0.25,0.006158,92
868,,,1,1,2,1,1,2,2,0.666667,0.75,0,0,0,0,325,0.000286,0,0.001188,136
869,,,1,2,3,1,2,3,1,1,1,1,0,0,0,325,0.000371,0,0.001188,136
556,,,2,0,2,2,0,2,0,0,0,0,0,0,0,324,0.000361,0,0.003386,136
870,,,8,4,12,8,4,12,1,1,1,42.083333,0.00001,0.000011,0,327,0.000439,0.219697,0.03828,92
622,,,9,0,9,9,0,9,0,0,0,0,0.000026,0,0,326,0.000475,0.236111,0.056974,92
871,,,5,2,7,5,2,7,1,1,1,33.65,0.000017,0.000005,0,329,0.000538,0.119048,0.04907,83
94,,,6,0,6,6,0,6,0,0,0,0,0.000023,0,0,328,0.000564,0.133333,0.046814,83
872,,,5,1,6,5,1,6,1,1,1,5,0,0,0,331,0.000306,0.066667,0.002746,84
772,,,2,0,2,2,0,2,0,0,0,0,0,0,0,330,0.000425,0,0.003416,84
874,,,8,2,10,8,2,10,2,0.666667,0.75,48.633333,0.000006,0.000001,0,332,0.000501,0.088889,0.032908,83
875,,,7,4,11,7,4,11,2,0.75,0.833333,646.783333,0.000906,0.002657,0,335,0.001377,0.145455,0.389104,16
114,,,5,0,5,5,0,5,0,0,0,0,0.000496,0,0,334,0.000673,0.2,0.161082,16
910,,,23,1,24,23,1,24,1,1,1,40.05,0.03608,0.000125,0,333,0.002559,0.050725,0.609498,54
879,,,0,2,2,0,2,2,1,1,1,0,0,0,0,338,0.000128,0,0,112
138,,,4,0,4,4,0,4,0,0,0,0,0,0,0,337,0.000389,0,0.00367,112
146,,,8,0,8,8,0,8,0,0,0,0,0,0,0,336,0.000453,0.071429,0.005855,112
887,,,3,1,4,3,1,4,1,1,1,0.5,0,0,0,340,0.000274,0.25,0.00311,84
783,,,3,0,3,3,0,3,0,0,0,0,0,0,0,339,0.000465,0.333333,0.005068,84
889,,,1,2,3,1,2,3,1,1,1,1.5,0,0,0,342,0.00015,0,0.000376,125
358,,,3,0,3,3,0,3,0,0,0,0,0.000002,0,0,341,0.000257,0,0.001561,125
890,,,2,2,4,2,2,4,2,0.75,0.833333,12,0.000055,0.000623,0,344,0.000274,0.25,0.004043,83
567,,,6,0,6,6,0,6,0,0,0,0,0.000099,0,0,343,0.000658,0.1,0.015011,83
892,,,6,1,7,6,1,7,1,1,1,10,0.000026,0,0,346,0.000397,0,0.004367,125
471,,,1,0,1,1,0,1,0,0,0,0,0,0,0,345,0.000465,0,0.004102,125
894,,,4,1,5,4,1,5,1,1,1,3.666667,0,0,0,348,0.000343,0.05,0.004168,135
54,,,7,0,7,7,0,7,0,0,0,0,0,0,0,347,0.001114,0.02381,0.015889,135
898,,,1,1,2,1,1,2,1,1,1,1.5,0.000074,0.000009,0,349,0.000159,0,0.005319,16
899,,,7,4,11,7,4,11,4,0.472222,0.568627,532.47619,0.003934,0.001317,0,350,0.000355,0.063636,0.023452,16
900,,,1,3,4,1,3,4,1,1,1,3,0,0.00001,0,351,0.000173,0.333333,0.002426,19
912,,,2,1,3,2,1,3,0,0,0,0,0,0,17,352,0.000237,0.5,0.002377,10
913,,,0,1,1,0,1,1,1,1,1,0,0,0,17,353,0.000128,0,0,10
914,,,2,1,3,2,1,3,1,1,1,6,0.000037,0,0,355,0.000156,0.166667,0.002983,19
48,,,1,0,1,1,0,1,0,0,0,0,0,0,0,354,0.000261,0,0.002429,19
915,,,0,1,1,0,1,1,1,1,1,0,0,0,0,357,0.000128,0,0,49
728,,,4,0,4,4,0,4,0,0,0,0,0,0,0,356,0.001206,0.083333,0.011262,49
916,,,0,1,1,0,1,1,5,0.322581,0.398333,0,0,0.000025,0,358,0.000128,0,0,19
922,,,5,1,6,5,1,6,2,0.6,0.666667,8,0,0,18,359,0.002395,0.4,0.015617,11
926,,,3,3,6,3,3,6,1,1,1,11,0,0,18,359,0.00234,0.3,0.009402,11
924,,,5,1,6,5,1,6,3,0.5,0.611111,6,0,0,18,359,0.001348,0.233333,0.009836,11
925,,,3,2,5,3,2,5,2,0.75,0.833333,1,0,0,18,359,0.000876,0.45,0.00618,11
932,,,5,1,6,5,1,6,1,1,1,20,0.000031,0.000002,0,361,0.0005,0.166667,0.007533,82
274,,,3,0,3,3,0,3,0,0,0,0,0.00003,0,0,360,0.000634,0.333333,0.005948,82
936,,,0,1,1,0,1,1,1,1,1,0,0,0,0,363,0.000128,0,0,84
9,,,7,0,7,7,0,7,0,0,0,0,0,0,0,362,0.000815,0.047619,0.004967,84
939,,,3,1,4,3,1,4,1,1,1,4,0,0,0,365,0.000308,0,0.001561,67
886,,,1,0,1,1,0,1,0,0,0,0,0,0,0,364,0.00039,0,0.001925,67
941,,,3,1,4,3,1,4,1,1,1,4,0,0,0,366,0.001121,0,0.003565,125
942,,,1,1,2,1,1,2,1,1,1,0,0,0,0,366,0.001081,0,0.002813,125
946,,,1,1,2,1,1,2,1,1,1,1,0,0,0,368,0.00014,0,0.000376,125
679,,,2,0,2,2,0,2,0,0,0,0,0,0,0,367,0.000301,0,0.001185,125
947,,,8,1,9,8,1,9,1,1,1,13.166667,0.000044,0,0,370,0.000581,0.138889,0.030987,136
684,,,6,0,6,6,0,6,0,0,0,0,0.000006,0,0,369,0.000952,0.1,0.045604,136
948,,,1,1,2,1,1,2,2,0.666667,0.75,0,0,0,0,371,0.000144,0.5,0.000809,92
950,,,0,1,1,0,1,1,1,1,1,0,0,0,19,373,0.000128,0,0,12
893,,,1,0,1,1,0,1,0,0,0,0,0,0,19,372,0.000237,0,0.000376,12
955,,,0,1,1,0,1,1,1,1,1,0,0,0.000333,0,374,0.000128,0,0,125
957,,,1,3,4,1,3,4,2,0.8,0.875,10.5,0,0.00004,0,375,0.000281,0.083333,0.001492,19
958,,,2,1,3,2,1,3,1,1,1,0.5,0.000015,0.000033,0,376,0.000245,0.333333,0.009747,16
959,,,0,1,1,0,1,1,2,0.6,0.666667,0,0,0.000842,0,377,0.000128,0,0,16
961,,,7,6,13,7,6,13,2,0.75,0.833333,527.8,0.000327,0.001606,0,378,0.000547,0.076923,0.028092,16
968,,,3,1,4,3,1,4,1,1,1,5,0.000001,0,0,379,0.001472,0,0.003585,19
969,,,1,1,2,1,1,2,1,1,1,0,0,0,0,379,0.001378,0,0.002739,19
971,,,1,1,2,1,1,2,1,1,1,0,0,0,20,380,0.000853,0,0.001188,13
972,,,1,1,2,1,1,2,1,1,1,0,0,0,20,380,0.000853,0,0.001188,13
974,,,1,1,2,1,1,2,1,1,1,0,0,0,21,382,0.000182,0.5,0.000376,45
952,,,3,0,3,3,0,3,0,0,0,0,0,0,21,381,0.000392,0.166667,0.001561,45
977,,,1,1,2,1,1,2,1,1,1,2.25,0,0.000417,0,384,0.000273,0,0.001242,16
692,,,5,0,5,5,0,5,0,0,0,0,0.006126,0,0,383,0.000781,0,0.012676,16
981,,,9,1,10,9,1,10,1,1,1,9.166667,0.000016,0,0,385,0.000596,0.166667,0.020214,125
983,,,1,1,2,1,1,2,1,1,1,4,0,0,0,387,0.000362,0,0.001492,125
78,,,2,0,2,2,0,2,0,0,0,0,0,0,0,386,0.000545,0,0.001778,125
987,,,2,1,3,2,1,3,1,1,1,0,0,0,0,389,0.000271,0.333333,0.009582,74
263,,,3,0,3,3,0,3,0,0,0,0,0,0,0,388,0.000501,0.333333,0.014755,74
989,,,0,1,1,0,1,1,1,1,1,0,0,0,22,391,0.000128,0,0,14
988,,,1,0,1,1,0,1,0,0,0,0,0,0,22,390,0.000237,0,0.000376,14
994,,,4,3,7,4,3,7,1,1,1,28,0,0,0,393,0.00027,0.095238,0.008797,74
15,,,4,0,4,4,0,4,0,0,0,0,0.000001,0,0,392,0.000317,0,0.006916,118
995,,,17,1,18,17,1,18,1,1,1,28.5,0,0,0,395,0.000874,0.107843,0.08375,48
282,,,17,0,17,17,0,17,0,0,0,0,0,0,0,394,0.002259,0.033088,0.059582,48
997,,,1,1,2,1,1,2,1,1,1,0,0,0,0,397,0.00015,0.5,0.000376,48
574,,,2,0,2,2,0,2,0,0,0,0,0,0,0,396,0.000277,0.5,0.001185,48
1005,,,6,6,12,6,6,12,1,1,1,49.5,0,0,0,399,0.000338,0.189394,0.012462,112
640,,,6,0,6,6,0,6,0,0,0,0,0,0,0,398,0.000504,0.1,0.012772,112
1006,,,4,1,5,4,1,5,1,1,1,1,0,0,0,401,0.000235,0.15,0.001937,94
240,,,7,0,7,7,0,7,0,0,0,0,0,0,0,400,0.000733,0.071429,0.005046,94
1010,,,9,1,10,9,1,10,2,0.666667,0.75,34,0.000001,0,0,403,0.001548,0.069444,0.025619,127
1011,,,9,2,11,9,2,11,1,1,1,26.333333,0,0,0,403,0.002282,0.1,0.024163,127
131,,,7,0,7,7,0,7,0,0,0,0,0,0,0,402,0.001464,0.190476,0.025625,127
1012,,,3,1,4,3,1,4,1,1,1,3.7,0.002687,0.000015,0,405,0.000274,0,0.003798,118
353,,,8,0,8,8,0,8,0,0,0,0,0.000224,0,0,404,0.000806,0.035714,0.033884,118
651,,,2,0,2,2,0,2,0,0,0,0,0,0,0,282,0.000304,0,0.009616,124
1015,,,3,3,6,3,3,6,1,1,1,16.333333,0,0,0,406,0.000398,0.233333,0.003608,92
1017,,,2,1,3,2,1,3,1,1,1,0,0,0,0,407,0.001082,0.5,0.005573,125
1018,,,2,1,3,2,1,3,1,1,1,0,0,0,0,407,0.001082,0.5,0.005573,125
1019,,,1,3,4,1,3,4,2,0.714286,0.8,8,0,0,0,409,0.000148,0.333333,0.00402,124
538,,,1,0,1,1,0,1,0,0,0,0,0,0,0,408,0.00017,0,0.002494,124
1020,,,7,5,12,7,5,12,3,0.6,0.740741,159,0.000042,0.000002,0,412,0.00045,0.030303,0.008649,125
218,,,3,0,3,3,0,3,0,0,0,0,0,0,0,411,0.000439,0.333333,0.012429,125
308,,,2,0,2,2,0,2,0,0,0,0,0,0,0,410,0.000315,0,0.009228,125
1022,,,0,1,1,0,1,1,1,1,1,0,0,0.000008,0,413,0.000128,0,0,136
1023,,,1,1,2,1,1,2,1,1,1,0,0,0,0,414,0.000182,0.5,0.000376,125
1025,,,1,2,3,1,2,3,1,1,1,2,0.000001,0,0,416,0.000146,0,0.000376,125
576,,,3,0,3,3,0,3,0,0,0,0,0,0,0,415,0.000248,0,0.001994,125
1026,,,2,3,5,2,3,5,2,0.8,0.875,5.5,0.000001,0.000141,0,417,0.000174,0.1,0.000752,125
1027,,,6,1,7,6,1,7,1,1,1,10,0,0,0,419,0.000416,0.142857,0.01251,124
79,,,1,0,1,1,0,1,0,0,0,0,0,0,0,418,0.000482,0,0.007995,124
1032,,,6,2,8,6,2,8,1,1,1,31.5,0.000001,0.000001,0,422,0.000451,0.089286,0.006642,83
112,,,5,0,5,5,0,5,0,0,0,0,0.00001,0,0,421,0.000446,0.15,0.011702,83
245,,,2,0,2,2,0,2,0,0,0,0,0,0,0,420,0.000374,0.5,0.005494,83
1034,,,2,2,4,2,2,4,3,0.538462,0.619048,12.833333,0.000628,0.000217,0,424,0.00018,0.083333,0.005968,16
709,,,12,0,12,12,0,12,0,0,0,0,0.000328,0,0,423,0.000732,0.060606,0.024755,16
1040,,,3,1,4,3,1,4,2,0.6,0.666667,72.316667,0.000013,0,0,425,0.00027,0.166667,0.038672,83
1041,,,1,2,3,1,2,3,2,0.666667,0.75,1.833333,0.000016,0.000005,0,426,0.00014,0,0.000376,19
1046,,,1,1,2,1,1,2,1,1,1,0,0,0.000001,0,427,0.000164,0.5,0.000376,83
1048,,,1,1,2,1,1,2,3,0.444444,0.541667,8,0,0.000002,0,428,0.000153,0,0.000809,19
1049,,,1,2,3,1,2,3,2,0.75,0.833333,0,0,0,9,430,0.000164,0.333333,0.000376,63
393,,,2,0,2,2,0,2,0,0,0,0,0,0,9,429,0.000234,0.5,0.001185,63
1054,,,1,2,3,1,2,3,1,1,1,2,0,0,0,431,0.000182,0.166667,0.000376,112
1057,,,4,2,6,4,2,6,1,1,1,7.833333,0.000005,0.000001,0,432,0.000275,0.266667,0.019413,92
100,,,4,0,4,4,0,4,0,0,0,0,0.002584,0,0,261,0.000257,0,0.003925,16
197,,,2,0,2,2,0,2,0,0,0,0,0.002496,0,0,260,0.000221,0,0.003174,16
1062,,,4,5,9,4,5,9,3,0.576923,0.655556,1621.283333,0.000244,0.000623,0,433,0.000338,0.111111,0.02193,16
1063,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,0,434,0.000128,0,0,92
1064,,,1,1,2,1,1,2,1,1,1,0,0,0,0,435,0.000164,0.5,0.000376,84
1071,,,2,1,3,2,1,3,1,1,1,6,0,0,0,437,0.000205,0,0.002431,82
593,,,1,0,1,1,0,1,0,0,0,0,0,0,0,436,0.000302,0,0.00212,82
1079,,,8,2,10,8,2,10,1,1,1,29.133333,0.000005,0.000001,0,439,0.000804,0.088889,0.023894,67
707,,,4,0,4,4,0,4,0,0,0,0,0,0,0,438,0.000608,0.166667,0.026922,67
1080,,,12,3,15,12,3,15,1,1,1,125.166667,0.000049,0.000009,0,441,0.000757,0.028571,0.026541,125
1021,,,17,0,17,17,0,17,0,0,0,0,0.000092,0,0,440,0.001639,0.051471,0.071434,125
1081,,,0,2,2,0,2,2,2,0.75,0.833333,0,0,0.000006,0,442,0.000128,0,0,118
1082,,,0,2,2,0,2,2,1,1,1,0,0,0.000004,0,443,0.000128,0,0,125
1083,,,10,7,17,10,7,17,2,0.888889,0.9375,172,0.000002,0.000011,0,445,0.000585,0.066176,0.015515,125
75,,,4,0,4,4,0,4,0,0,0,0,0.000003,0,0,444,0.000363,0.083333,0.014584,136
1086,,,2,1,3,2,1,3,2,0.6,0.666667,19,0.000008,0.000005,0,446,0.000201,0,0.00421,19
1087,,,1,1,2,1,1,2,1,1,1,1,0,0.000151,0,448,0.000182,0,0.000376,124
202,,,4,0,4,4,0,4,0,0,0,0,0.002213,0,0,447,0.000442,0.083333,0.00237,124
1091,,,24,4,28,24,4,28,2,0.75,0.833333,236.809524,0.001052,0.000035,0,450,0.000765,0.039683,0.041269,16
189,,,7,0,7,7,0,7,0,0,0,0,0.000115,0,0,449,0.000571,0.095238,0.046302,16
1092,,,0,4,4,0,4,4,2,0.666667,0.75,0,0,0.00011,0,451,0.000128,0.166667,0,19
1093,,,3,2,5,3,2,5,1,1,1,9.333333,0,0,0,454,0.000293,0.2,0.006558,105
163,,,2,0,2,2,0,2,0,0,0,0,0,0,0,453,0.000361,0,0.004851,105
1099,,,4,0,4,4,0,4,0,0,0,0,0,0,0,452,0.000448,0.333333,0.012215,105
1094,,,9,1,10,9,1,10,1,1,1,8.5,0.000074,0.000033,0,455,0.000389,0.077778,0.010557,19
1095,,,7,1,8,7,1,8,4,0.4,0.479167,2.45,0.000059,0.000049,0,456,0.000355,0.178571,0.010713,19
1096,,,4,6,10,4,6,10,3,0.727273,0.854167,348.9,0.002586,0.004769,0,458,0.000395,0.066667,0.04504,54
399,,,6,0,6,6,0,6,0,0,0,0,0.008204,0,0,457,0.000423,0.066667,0.040723,54
1097,,,2,1,3,2,1,3,1,1,1,0,0.000001,0,0,460,0.000173,0.5,0.001867,67
403,,,4,0,4,4,0,4,0,0,0,0,0.000001,0,0,459,0.000443,0.333333,0.005106,67
1100,,,4,4,8,4,4,8,2,0.75,0.833333,20,0.000005,0.000005,0,461,0.000215,0.178571,0.00659,92
1102,,,11,1,12,11,1,12,1,1,1,13,0,0,0,462,0.000999,0.106061,0.013748,49
1106,,,0,2,2,0,2,2,1,1,1,0,0,0,0,465,0.000128,0,0,74
169,,,1,0,1,1,0,1,0,0,0,0,0,0,0,464,0.000182,0,0.000376,74
465,,,7,0,7,7,0,7,0,0,0,0,0,0,0,463,0.000621,0.02381,0.009925,74
1107,,,7,2,9,7,2,9,2,0.666667,0.75,41.178571,0.001066,0.000882,0,467,0.000635,0.097222,0.025068,16
700,,,5,0,5,5,0,5,0,0,0,0,0.000592,0,0,466,0.000754,0.3,0.034586,16
1110,,,0,1,1,0,1,1,1,1,1,0,0,0,23,469,0.000128,0,0,15
920,,,3,0,3,3,0,3,0,0,0,0,0,0,23,468,0.000454,0,0.001127,15
1111,,,3,2,5,3,2,5,1,1,1,5,0,0,0,471,0.000208,0.1,0.001561,124
883,,,5,0,5,5,0,5,0,0,0,0,0,0,0,470,0.000411,0.1,0.003428,124
1112,,,1,1,2,1,1,2,1,1,1,0,0.000001,0,0,472,0.000145,0.5,0.001492,67
1114,,,0,1,1,0,1,1,1,1,1,0,0,0,0,474,0.000128,0,0,136
775,,,3,0,3,3,0,3,0,0,0,0,0,0,0,473,0.000731,0.166667,0.004297,136
1117,,,2,3,5,2,3,5,1,1,1,6,0,0.000006,0,475,0.000291,0.1,0.000752,118
1118,,,0,3,3,0,3,3,1,1,1,0,0,0,0,479,0.000128,0,0,112
10,,,1,0,1,1,0,1,0,0,0,0,0,0,0,478,0.000164,0,0.000376,112
619,,,1,0,1,1,0,1,0,0,0,0,0,0,0,477,0.000164,0,0.000376,112
646,,,3,0,3,3,0,3,0,0,0,0,0,0,0,476,0.000316,0.166667,0.003792,112
1119,,,1,1,2,1,1,2,1,1,1,10,0,0,0,481,0.000457,0,0.002548,94
143,,,1,0,1,1,0,1,0,0,0,0,0,0,0,480,0.000517,0,0.001848,94
1120,,,2,1,3,2,1,3,1,1,1,0.333333,0.000029,0,0,482,0.000203,0.333333,0.001618,94
1122,,,3,3,6,3,3,6,1,1,1,11,0,0.000007,0,485,0.00033,0,0.001561,44
641,,,7,0,7,7,0,7,0,0,0,0,0.000001,0,0,484,0.000614,0.095238,0.009171,44
935,,,1,0,1,1,0,1,0,0,0,0,0,0,0,483,0.000221,0,0.001925,44
1123,,,4,1,5,4,1,5,1,1,1,4,0,0,0,487,0.000411,0.1,0.00237,131
467,,,3,0,3,3,0,3,0,0,0,0,0,0,0,486,0.000586,0.166667,0.003359,131
1125,,,3,2,5,3,2,5,1,1,1,3,0,0,0,490,0.000353,0.25,0.003792,112
20,,,3,0,3,3,0,3,0,0,0,0,0,0,0,489,0.000348,0.5,0.006095,112
727,,,13,0,13,13,0,13,0,0,0,0,0,0,0,488,0.000665,0.076923,0.016482,112
1126,,,3,1,4,3,1,4,2,0.666667,0.75,18,0,0,0,491,0.000387,0,0.003054,94
1130,,,2,2,4,2,2,4,1,1,1,3,0.000284,0.000111,0,493,0.000483,0.166667,0.003189,119
560,,,2,0,2,2,0,2,0,0,0,0,0.001335,0,0,492,0.000352,0,0.003622,119
1132,,,2,1,3,2,1,3,2,0.666667,0.75,0,0.00029,0.000019,0,493,0.000372,0.5,0.003189,119
1131,,,0,1,1,0,1,1,1,1,1,0,0,0,0,495,0.000128,0,0,125
307,,,2,0,2,2,0,2,0,0,0,0,0,0,0,494,0.000336,0,0.003777,125
